ID;Mandante;Chutes;Chutes a gol;Posse de bola;Passes;Precisão de passe;Faltas;Cartões amarelos;Cartões vermelhos;Impedimentos;Escanteios;;;;
6263;0;7;0;51.0;351;;14;3;0;2;1;;;;
6266;1;12;0;52.0;363;;19;2;0;1;4;;;;
6266;0;10;0;48.0;365;;22;4;0;3;1;;;;
6268;1;7;0;53.0;437;;13;6;0;2;5;;;;
6268;0;20;0;47.0;402;;24;5;1;0;9;;;;
6265;1;12;0;56.0;517;;9;1;0;0;7;;;;
6265;0;12;0;44.0;448;;9;0;0;3;1;;;;
6276;1;10;0;47.0;406;;20;2;1;0;2;;;;
6276;0;12;0;53.0;438;;23;1;0;0;4;;;;
6273;1;11;0;62.0;587;;17;3;0;3;5;;;;
6273;0;11;0;38.0;369;;16;3;0;2;2;;;;
6274;1;8;0;46.0;367;;21;5;1;2;3;;;;
6274;0;7;0;54.0;426;;23;2;1;0;3;;;;
6270;1;14;0;51.0;403;;7;2;0;2;10;;;;
6270;0;12;0;49.0;407;;9;2;0;1;6;;;;
6271;1;9;3;53.0;426;;11;1;0;1;3;;;;
6271;0;16;5;47.0;376;;24;4;0;2;7;;;;
6275;1;15;0;48.0;431;;11;1;0;2;2;;;;
6275;0;11;0;52.0;462;;9;1;0;3;2;;;;
6272;1;14;0;56.0;604;;7;0;0;0;4;;;;
6272;0;15;0;44.0;473;;6;3;0;2;6;;;;
6279;1;19;0;40.0;382;;8;3;0;0;6;;;;
6279;0;10;0;60.0;591;;6;1;0;1;5;;;;
6277;1;9;0;55.0;361;;13;4;0;2;2;;;;
6277;0;7;0;45.0;305;;10;2;0;3;6;;;;
6278;1;10;0;46.0;360;;18;3;0;1;3;;;;
6278;0;10;0;54.0;412;;10;3;0;2;7;;;;
6280;1;25;0;62.0;514;;13;4;0;0;4;;;;
6280;0;7;0;38.0;322;;26;7;0;0;3;;;;
6281;1;15;0;53.0;424;;19;4;0;3;4;;;;
6281;0;4;0;47.0;382;;18;3;1;5;4;;;;
6286;1;16;0;38.0;333;;22;5;0;1;2;;;;
6286;0;20;0;62.0;531;;15;2;0;0;10;;;;
6284;1;13;0;69.0;595;;10;0;0;2;8;;;;
6284;0;7;0;31.0;267;;17;1;0;3;6;;;;
6282;1;12;0;35.0;278;;17;2;1;4;3;;;;
6282;0;16;0;65.0;499;;16;5;0;3;9;;;;
6287;1;12;0;52.0;473;;11;3;0;1;6;;;;
6287;0;14;0;48.0;460;;13;3;0;0;4;;;;
6285;1;13;0;49.0;429;;13;2;0;1;3;;;;
6285;0;9;0;51.0;440;;12;1;0;3;7;;;;
6289;1;14;0;44.0;351;;18;2;0;4;6;;;;
6289;0;17;0;56.0;423;;20;2;0;2;13;;;;
6283;1;13;0;65.0;581;;18;2;0;2;2;;;;
6283;0;12;0;35.0;326;;19;2;0;2;3;;;;
6288;1;6;2;57.0;440;;19;2;0;1;3;;;;
6288;0;13;3;43.0;336;;17;3;0;0;2;;;;
6290;1;15;0;33.0;262;;19;4;0;3;5;;;;
6290;0;7;0;67.0;555;;11;3;0;6;3;;;;
6295;1;9;2;51.0;392;;14;1;0;3;5;;;;
6295;0;12;9;49.0;372;;19;3;0;0;6;;;;
6296;1;9;0;49.0;449;;12;2;0;0;11;;;;
6296;0;8;0;51.0;489;;11;5;0;2;1;;;;
6292;1;7;0;63.0;362;;16;2;0;0;6;;;;
6292;0;10;0;37.0;217;;23;4;0;0;1;;;;
6293;1;16;0;48.0;423;;13;1;0;1;7;;;;
6293;0;5;0;52.0;488;;5;2;0;1;2;;;;
6297;1;13;0;44.0;477;;7;1;0;2;1;;;;
6297;0;16;0;56.0;592;;11;1;0;1;3;;;;
6294;1;13;0;44.0;348;;15;2;0;4;5;;;;
6294;0;14;0;56.0;425;;12;1;0;1;6;;;;
6291;1;12;0;53.0;437;;15;4;0;0;11;;;;
6291;0;10;0;47.0;398;;4;2;1;2;11;;;;
6298;1;7;0;59.0;474;;12;2;0;2;6;;;;
6298;0;8;0;41.0;354;;14;2;0;2;3;;;;
6299;1;17;0;73.0;627;;12;2;0;2;10;;;;
6299;0;8;0;27.0;245;;21;3;0;3;0;;;;
6301;1;14;0;41.0;284;;22;2;0;2;9;;;;
6301;0;9;0;59.0;432;;17;4;0;1;2;;;;
6300;1;9;0;53.0;415;;22;1;0;2;5;;;;
6300;0;8;0;47.0;368;;22;5;0;0;5;;;;
6302;1;9;0;40.0;348;;14;3;0;2;5;;;;
6302;0;10;0;60.0;498;;14;4;0;1;7;;;;
6308;1;12;0;45.0;379;;6;0;0;2;3;;;;
6308;0;7;0;55.0;437;;12;1;0;0;8;;;;
6305;1;14;0;57.0;464;;8;2;0;2;9;;;;
6305;0;6;0;43.0;357;;10;5;2;3;6;;;;
6309;1;14;0;44.0;372;;13;2;0;4;2;;;;
6309;0;13;0;56.0;477;;10;2;0;2;5;;;;
6303;1;14;0;45.0;379;;16;2;0;0;6;;;;
6303;0;11;0;55.0;438;;16;2;0;4;6;;;;
6304;1;12;0;38.0;294;;17;3;0;3;9;;;;
6304;0;11;0;62.0;490;;19;4;0;2;5;;;;
6307;1;18;0;55.0;416;;15;2;0;2;3;;;;
6307;0;5;0;45.0;364;;12;0;1;2;6;;;;
6306;1;9;0;38.0;260;;19;7;1;1;5;;;;
6306;0;9;0;62.0;407;;23;3;0;2;5;;;;
6310;1;7;0;52.0;437;;27;4;0;0;0;;;;
6310;0;14;0;48.0;405;;15;3;0;2;4;;;;
6311;1;14;0;54.0;538;;13;1;0;2;3;;;;
6311;0;13;0;46.0;426;;12;3;0;0;8;;;;
6316;1;19;0;66.0;488;;16;2;0;0;13;;;;
6316;0;8;0;34.0;278;;18;4;0;4;2;;;;
6317;1;18;0;61.0;490;;8;1;0;3;5;;;;
6317;0;11;0;39.0;324;;17;4;0;1;6;;;;
6319;1;14;0;48.0;307;;26;5;0;2;4;;;;
6319;0;7;0;52.0;334;;21;6;0;0;5;;;;
6312;1;15;0;43.0;369;;19;2;0;2;5;;;;
6312;0;12;0;57.0;498;;8;2;0;5;5;;;;
6314;1;12;0;53.0;385;;21;3;0;3;9;;;;
6314;0;14;0;47.0;367;;14;3;0;0;4;;;;
6313;1;14;0;56.0;402;;13;1;0;2;7;;;;
6313;0;9;0;44.0;315;;17;2;0;0;3;;;;
6318;1;9;0;46.0;374;;17;3;0;2;4;;;;
6318;0;15;0;54.0;414;;8;0;0;1;6;;;;
6315;1;7;0;49.0;458;;13;0;1;0;3;;;;
6315;0;16;0;51.0;446;;13;1;1;3;6;;;;
6321;1;21;0;51.0;376;;16;2;0;3;8;;;;
6321;0;9;0;49.0;382;;11;2;1;1;4;;;;
6320;1;14;0;49.0;412;;6;1;0;4;9;;;;
6320;0;10;0;51.0;443;;11;2;0;0;1;;;;
6322;1;11;0;58.0;464;;12;1;0;4;4;;;;
6322;0;8;0;42.0;342;;16;3;0;1;0;;;;
6325;1;14;0;41.0;289;;18;4;1;2;6;;;;
6325;0;8;0;59.0;444;;18;6;2;5;3;;;;
6328;1;21;0;70.0;478;;17;2;0;8;9;;;;
6328;0;4;0;30.0;217;;27;3;0;0;2;;;;
6329;1;19;0;54.0;442;;24;3;0;9;6;;;;
6329;0;11;0;46.0;386;;12;2;0;0;4;;;;
6324;1;18;0;46.0;436;;9;3;0;4;3;;;;
6324;0;3;0;54.0;526;;15;3;0;0;5;;;;
6327;1;19;0;62.0;423;;15;1;0;0;4;;;;
6327;0;13;0;38.0;267;;11;5;1;3;5;;;;
6323;1;10;0;42.0;320;;17;1;1;6;8;;;;
6323;0;13;0;58.0;445;;15;4;0;1;7;;;;
6326;1;13;0;48.0;314;;17;0;0;0;2;;;;
6326;0;10;0;52.0;336;;17;5;0;2;7;;;;
6331;1;20;0;59.0;488;;14;2;0;3;5;;;;
6331;0;6;0;41.0;352;;11;3;0;2;3;;;;
6336;1;13;0;59.0;517;;8;2;0;2;9;;;;
6336;0;7;0;41.0;375;;16;5;0;1;0;;;;
6334;1;13;0;42.0;293;;23;6;0;0;4;;;;
6334;0;13;0;58.0;407;;16;1;0;4;4;;;;
6332;1;15;0;33.0;228;;14;1;0;1;4;;;;
6332;0;11;0;67.0;479;;10;1;0;2;3;;;;
6335;1;16;0;59.0;404;;18;2;0;1;8;;;;
6335;0;9;0;41.0;306;;17;3;0;0;6;;;;
6333;1;7;3;42.0;340;;16;0;0;1;3;;;;
6333;0;10;1;58.0;462;;21;4;0;2;5;;;;
6330;1;5;0;51.0;384;;20;5;0;3;0;;;;
6330;0;19;0;49.0;365;;7;2;0;5;11;;;;
6337;1;12;0;57.0;388;;16;4;0;2;8;;;;
6337;0;10;0;43.0;306;;19;5;0;1;0;;;;
6338;1;17;0;63.0;620;;9;1;0;3;6;;;;
6338;0;13;0;37.0;367;;10;5;0;6;4;;;;
6339;1;14;0;49.0;462;;14;3;0;0;9;;;;
6339;0;12;0;51.0;474;;4;3;1;1;11;;;;
6341;1;11;0;54.0;379;;14;3;0;2;1;;;;
6341;0;17;0;46.0;330;;29;4;0;1;5;;;;
6340;1;14;0;45.0;280;;24;1;1;4;5;;;;
6340;0;14;0;55.0;348;;16;3;0;2;3;;;;
6347;1;17;10;46.0;369;;30;3;0;2;6;;;;
6347;0;9;3;54.0;428;;27;3;0;2;2;;;;
6345;1;21;8;49.0;426;;13;2;0;1;7;;;;
6345;0;6;0;51.0;430;;14;1;0;0;3;;;;
6344;1;11;0;56.0;470;;11;2;0;5;7;;;;
6344;0;12;0;44.0;389;;12;1;0;1;5;;;;
6346;1;17;0;63.0;459;;19;0;0;0;5;;;;
6346;0;8;0;37.0;286;;24;2;0;0;1;;;;
6342;1;17;0;48.0;401;;11;1;1;3;4;;;;
6342;0;16;0;52.0;427;;16;1;0;2;7;;;;
6343;1;15;0;57.0;489;;17;3;0;2;5;;;;
6343;0;21;0;43.0;369;;13;2;1;1;3;;;;
6348;1;16;0;61.0;559;;9;0;0;4;3;;;;
6348;0;10;0;39.0;374;;8;1;0;1;1;;;;
6349;1;11;0;44.0;429;;13;0;0;1;4;;;;
6349;0;7;0;56.0;545;;8;0;1;1;7;;;;
6351;1;20;9;54.0;478;;4;1;0;2;7;;;;
6351;0;12;4;46.0;427;;21;3;0;1;5;;;;
6352;1;15;0;62.0;461;;11;1;0;5;4;;;;
6352;0;9;0;38.0;279;;18;2;0;1;4;;;;
6350;1;16;0;38.0;281;;24;5;0;3;4;;;;
6350;0;8;0;62.0;485;;20;2;0;1;4;;;;
6353;1;14;0;53.0;452;;15;2;0;1;11;;;;
6353;0;9;0;47.0;433;;9;1;0;1;1;;;;
6357;1;8;0;56.0;509;;19;3;0;1;1;;;;
6357;0;8;0;44.0;397;;20;1;1;6;6;;;;
6359;1;12;0;40.0;344;;17;4;1;2;3;;;;
6359;0;15;0;60.0;525;;21;3;0;1;3;;;;
6354;1;10;0;53.0;397;;17;1;0;1;2;;;;
6354;0;12;0;47.0;367;;16;2;0;1;4;;;;
6355;1;20;0;53.0;454;;12;1;0;4;3;;;;
6355;0;11;0;47.0;416;;16;2;0;4;9;;;;
6358;1;17;0;44.0;363;;14;4;0;0;8;;;;
6358;0;15;0;56.0;485;;11;4;0;0;5;;;;
6356;1;17;0;59.0;552;;15;2;0;0;6;;;;
6356;0;7;0;41.0;409;;12;1;0;2;5;;;;
6363;1;16;0;57.0;541;;10;1;0;3;4;;;;
6363;0;9;0;43.0;415;;15;2;0;2;2;;;;
6360;1;10;0;51.0;315;;16;3;0;1;4;;;;
6360;0;15;0;49.0;325;;16;3;0;0;3;;;;
6362;1;2;0;51.0;354;;20;3;0;2;7;;;;
6362;0;11;0;49.0;330;;17;5;0;0;4;;;;
6361;1;11;0;64.0;424;;13;2;0;3;7;;;;
6361;0;6;0;36.0;247;;29;5;0;2;6;;;;
6364;1;17;0;56.0;402;;13;3;0;2;7;;;;
6364;0;5;0;44.0;341;;12;4;1;1;4;;;;
6369;1;13;0;46.0;281;;15;3;0;6;6;;;;
6369;0;8;0;54.0;325;;18;3;1;3;4;;;;
6368;1;11;0;52.0;506;;12;0;0;0;6;;;;
6368;0;6;0;48.0;474;;12;0;1;1;1;;;;
6365;1;16;0;59.0;497;;11;1;0;5;11;;;;
6365;0;9;0;41.0;363;;15;0;0;1;2;;;;
6366;1;13;3;48.0;444;;18;2;0;0;13;;;;
6366;0;14;5;52.0;472;;22;4;1;2;5;;;;
6367;1;14;0;34.0;267;;16;3;0;3;4;;;;
6367;0;14;0;66.0;520;;12;3;0;2;5;;;;
6373;1;11;0;55.0;439;;20;2;0;0;4;;;;
6373;0;13;0;45.0;360;;20;4;0;4;6;;;;
6372;1;10;0;67.0;698;;5;0;0;1;6;;;;
6372;0;10;0;33.0;331;;17;3;0;2;7;;;;
6370;1;18;0;59.0;467;;21;1;0;1;7;;;;
6370;0;21;0;41.0;322;;10;2;0;1;4;;;;
6371;1;13;5;60.0;522;;12;3;0;3;6;;;;
6371;0;18;3;40.0;351;;14;3;0;2;5;;;;
6379;1;15;0;57.0;422;;29;1;0;1;8;;;;
6379;0;9;0;43.0;333;;13;4;0;3;2;;;;
6377;1;13;0;65.0;581;;16;1;0;4;5;;;;
6377;0;11;0;35.0;323;;14;0;0;1;2;;;;
6376;1;18;0;44.0;446;;5;1;0;4;6;;;;
6376;0;13;0;56.0;577;;12;2;0;0;2;;;;
6375;1;13;0;31.0;243;;14;2;0;4;10;;;;
6375;0;13;0;69.0;562;;13;4;0;2;6;;;;
6374;1;9;0;55.0;237;;22;3;1;3;11;;;;
6374;0;11;0;45.0;203;;19;2;0;8;7;;;;
6378;1;13;0;48.0;426;;8;2;0;1;8;;;;
6378;0;8;0;52.0;460;;16;3;1;2;4;;;;
6380;1;21;0;47.0;369;;13;2;0;3;13;;;;
6380;0;15;0;53.0;410;;15;4;0;3;13;;;;
6383;1;12;0;62.0;484;;20;1;0;4;5;;;;
6383;0;11;0;38.0;316;;18;1;0;0;3;;;;
6384;1;13;0;68.0;534;;18;4;0;3;5;;;;
6384;0;7;0;32.0;262;;24;4;0;2;1;;;;
6382;1;11;0;40.0;265;;12;4;0;1;6;;;;
6382;0;14;0;60.0;392;;13;1;0;0;8;;;;
6381;1;14;0;47.0;363;;13;2;0;5;1;;;;
6381;0;12;0;53.0;395;;15;4;2;4;4;;;;
6388;1;21;0;63.0;499;;20;3;0;3;9;;;;
6388;0;8;0;37.0;293;;21;4;1;2;4;;;;
6387;1;18;0;43.0;318;;16;4;0;4;9;;;;
6387;0;11;0;57.0;433;;14;2;1;7;3;;;;
6389;1;18;0;45.0;418;;7;0;0;3;5;;;;
6389;0;10;0;55.0;516;;9;0;0;4;5;;;;
6386;1;13;0;59.0;471;;20;2;0;2;6;;;;
6386;0;11;0;41.0;327;;11;1;1;1;3;;;;
6385;1;14;0;40.0;305;;12;1;1;6;8;;;;
6385;0;14;0;60.0;442;;15;3;0;0;6;;;;
6390;1;10;0;51.0;438;;20;2;0;1;1;;;;
6390;0;15;0;49.0;433;;13;1;0;2;2;;;;
6399;1;21;0;54.0;338;;21;4;1;3;7;;;;
6399;0;8;0;46.0;306;;10;4;0;1;9;;;;
6393;1;18;0;73.0;629;;16;3;0;3;6;;;;
6393;0;12;0;27.0;242;;12;3;0;1;2;;;;
6398;1;13;0;43.0;322;;21;4;0;2;6;;;;
6398;0;11;0;57.0;419;;13;2;0;0;4;;;;
6392;1;14;0;51.0;400;;13;1;0;3;4;;;;
6392;0;6;0;49.0;397;;15;3;0;1;5;;;;
6395;1;13;0;51.0;459;;10;2;0;0;3;;;;
6395;0;19;0;49.0;441;;10;2;0;3;9;;;;
6394;1;15;0;59.0;501;;19;3;0;0;8;;;;
6394;0;12;0;41.0;360;;23;3;0;2;3;;;;
6397;1;9;0;56.0;515;;11;2;0;2;5;;;;
6397;0;13;0;44.0;400;;6;3;0;2;5;;;;
6396;1;10;0;37.0;282;;13;3;0;2;3;;;;
6396;0;8;0;63.0;480;;21;3;1;1;5;;;;
6391;1;20;0;54.0;461;;10;3;0;3;10;;;;
6391;0;7;0;46.0;411;;20;2;0;2;5;;;;
6402;1;19;0;65.0;526;;16;1;0;0;4;;;;
6402;0;12;0;35.0;289;;26;4;0;6;2;;;;
6400;1;8;0;43.0;369;;13;3;1;0;3;;;;
6400;0;14;0;57.0;486;;20;4;0;1;3;;;;
6401;1;10;0;48.0;333;;19;1;0;0;8;;;;
6401;0;4;0;52.0;371;;27;1;1;1;2;;;;
6408;1;13;0;45.0;399;;14;6;0;4;8;;;;
6408;0;8;0;55.0;484;;17;3;0;2;4;;;;
6405;1;21;0;57.0;504;;12;2;0;2;3;;;;
6405;0;4;0;43.0;387;;13;3;0;1;2;;;;
6407;1;4;0;43.0;397;;10;3;0;3;3;;;;
6407;0;15;0;57.0;522;;11;5;0;0;3;;;;
6406;1;11;0;66.0;438;;17;5;0;0;4;;;;
6406;0;14;0;34.0;234;;17;3;0;2;3;;;;
6409;1;16;0;47.0;307;;14;3;0;1;10;;;;
6409;0;9;0;53.0;349;;12;2;0;3;2;;;;
6404;1;6;0;70.0;495;;22;3;0;4;6;;;;
6404;0;7;0;30.0;225;;27;3;0;4;2;;;;
6403;1;17;0;40.0;372;;16;1;0;2;2;;;;
6403;0;10;0;60.0;546;;14;3;0;1;4;;;;
6415;1;13;0;51.0;381;;11;2;0;4;9;;;;
6415;0;6;0;49.0;399;;13;1;0;2;3;;;;
6416;1;15;0;65.0;559;;16;0;0;1;1;;;;
6416;0;14;0;35.0;304;;20;1;0;4;5;;;;
6413;1;17;0;39.0;262;;16;4;0;0;7;;;;
6413;0;8;0;61.0;421;;18;4;0;1;5;;;;
6417;1;12;0;49.0;440;;10;0;0;4;7;;;;
6417;0;15;0;51.0;442;;10;1;0;3;5;;;;
6419;1;14;0;48.0;358;;21;4;0;4;9;;;;
6419;0;4;0;52.0;402;;12;2;0;2;5;;;;
6418;1;6;0;36.0;309;;12;4;0;1;2;;;;
6418;0;6;0;64.0;540;;21;1;0;0;3;;;;
6410;1;14;0;78.0;761;;11;2;0;2;4;;;;
6410;0;11;0;22.0;216;;14;2;0;1;2;;;;
6412;1;14;0;60.0;553;;7;0;0;2;5;;;;
6412;0;10;0;40.0;364;;11;0;0;0;4;;;;
6414;1;13;0;54.0;341;;12;3;0;3;7;;;;
6414;0;7;0;46.0;314;;13;1;0;3;4;;;;
6411;1;6;0;47.0;295;;20;1;0;1;4;;;;
6411;0;7;0;53.0;327;;15;0;1;3;3;;;;
6423;1;12;6;65.0;577;;14;1;0;2;8;;;;
6423;0;4;0;35.0;316;;17;3;1;0;1;;;;
6422;1;11;0;56.0;553;;18;2;0;2;4;;;;
6422;0;1;0;44.0;437;;15;1;1;3;4;;;;
6420;1;23;0;40.0;361;;18;2;0;3;4;;;;
6420;0;12;0;60.0;517;;12;2;0;5;2;;;;
6421;1;15;0;51.0;444;;19;1;0;1;5;;;;
6421;0;6;0;49.0;442;;23;2;2;4;0;;;;
6428;1;7;0;38.0;227;;11;3;0;6;6;;;;
6428;0;11;0;62.0;380;;17;0;0;1;1;;;;
6429;1;11;0;67.0;590;;7;1;0;3;7;;;;
6429;0;6;0;33.0;310;;10;5;0;3;4;;;;
6426;1;13;0;54.0;376;;8;2;0;1;6;;;;
6426;0;20;0;46.0;332;;21;5;0;1;9;;;;
6425;1;15;0;61.0;579;;12;1;0;2;10;;;;
6425;0;6;0;39.0;391;;20;4;0;3;2;;;;
6427;1;17;0;39.0;317;;8;0;0;2;8;;;;
6427;0;14;0;61.0;490;;9;0;0;4;15;;;;
6424;1;12;0;69.0;494;;14;3;0;1;9;;;;
6424;0;6;0;31.0;227;;20;3;1;1;4;;;;
6432;1;11;0;34.0;268;;21;3;0;3;4;;;;
6432;0;11;0;66.0;497;;16;4;0;3;6;;;;
6431;1;15;0;58.0;462;;20;3;0;0;6;;;;
6431;0;10;0;42.0;341;;23;5;0;0;5;;;;
6430;1;17;0;70.0;533;;11;3;0;1;5;;;;
6430;0;13;0;30.0;229;;14;1;0;1;4;;;;
6438;1;12;0;59.0;622;;12;5;0;6;2;;;;
6438;0;4;0;41.0;451;;15;2;0;3;1;;;;
6433;1;9;0;42.0;391;;18;3;0;1;5;;;;
6433;0;25;0;58.0;523;;7;1;0;3;14;;;;
6439;1;10;0;34.0;270;;20;4;1;5;5;;;;
6439;0;13;0;66.0;529;;24;4;0;3;5;;;;
6435;1;18;0;62.0;495;;12;0;0;3;6;;;;
6435;0;9;0;38.0;313;;26;4;0;1;2;;;;
6437;1;17;0;54.0;406;;11;4;0;0;11;;;;
6437;0;12;0;46.0;362;;16;6;1;2;5;;;;
6436;1;20;0;44.0;434;;17;3;0;4;11;;;;
6436;0;14;0;56.0;535;;8;2;0;4;5;;;;
6434;1;13;0;56.0;537;;14;3;0;1;10;;;;
6434;0;19;0;44.0;443;;10;2;0;5;1;;;;
6441;1;13;0;46.0;403;;21;2;0;2;7;;;;
6441;0;8;0;54.0;484;;12;3;1;1;2;;;;
6444;1;10;3;34.0;333;;8;2;0;5;3;;;;
6444;0;16;4;66.0;645;;12;2;0;1;5;;;;
6440;1;8;0;63.0;536;;10;4;1;3;2;;;;
6440;0;12;0;37.0;318;;24;1;0;3;5;;;;
6443;1;12;0;54.0;420;;22;4;0;1;4;;;;
6443;0;7;0;46.0;373;;18;1;1;3;1;;;;
6446;1;9;0;34.0;282;;16;2;0;3;1;;;;
6446;0;20;0;66.0;537;;15;3;0;1;7;;;;
6445;1;15;0;53.0;390;;20;1;0;1;8;;;;
6445;0;14;0;47.0;360;;12;0;0;3;4;;;;
6442;1;13;0;51.0;419;;18;2;0;0;6;;;;
6442;0;11;0;49.0;407;;12;2;0;1;3;;;;
6447;1;14;0;58.0;562;;23;3;0;0;5;;;;
6447;0;6;0;42.0;411;;15;3;0;1;3;;;;
6449;1;11;0;52.0;430;;14;3;0;3;7;;;;
6449;0;10;0;48.0;426;;13;1;0;1;5;;;;
6448;1;15;0;55.0;530;;8;1;0;0;5;;;;
6448;0;10;0;45.0;449;;14;5;0;1;4;;;;
6450;1;27;0;66.0;544;;7;1;0;1;15;;;;
6450;0;6;0;34.0;293;;9;1;0;1;4;;;;
6452;1;10;8;48.0;426;;17;2;0;3;7;;;;
6452;0;11;4;52.0;447;;17;1;0;1;5;;;;
6451;1;17;0;66.0;527;;16;1;0;0;9;;;;
6451;0;4;0;34.0;298;;19;4;0;1;1;;;;
6455;1;18;0;61.0;518;;19;2;0;1;8;;;;
6455;0;6;0;39.0;346;;13;1;1;1;2;;;;
6454;1;11;0;56.0;581;;7;2;0;4;8;;;;
6454;0;12;0;44.0;479;;12;1;0;0;1;;;;
6456;1;15;3;44.0;377;;16;1;0;0;2;;;;
6456;0;6;0;56.0;459;;17;1;0;0;7;;;;
6453;1;16;0;43.0;342;;21;4;0;1;4;;;;
6453;0;16;0;57.0;447;;18;6;0;2;5;;;;
6459;1;15;0;45.0;335;;18;2;0;3;13;;;;
6459;0;8;0;55.0;403;;21;5;0;3;2;;;;
6457;1;12;0;55.0;572;;19;0;0;1;4;;;;
6457;0;13;0;45.0;471;;18;3;0;4;2;;;;
6458;1;13;0;49.0;457;;9;1;0;2;5;;;;
6458;0;11;0;51.0;454;;14;1;0;0;5;;;;
6465;1;9;1;48.0;418;;30;5;0;3;7;;;;
6465;0;13;0;52.0;449;;15;2;0;4;4;;;;
6462;1;14;0;67.0;648;;14;0;0;0;7;;;;
6462;0;3;0;33.0;331;;14;2;0;3;3;;;;
6466;1;8;0;52.0;385;;25;5;1;1;6;;;;
6466;0;17;0;48.0;368;;15;2;0;2;2;;;;
6461;1;19;0;51.0;387;;17;4;0;1;6;;;;
6461;0;15;0;49.0;376;;23;5;0;1;9;;;;
6460;1;17;0;62.0;593;;16;2;0;4;0;;;;
6460;0;11;0;38.0;373;;19;5;0;5;2;;;;
6464;1;17;0;37.0;257;;16;2;0;0;5;;;;
6464;0;12;0;63.0;456;;19;1;0;1;5;;;;
6463;1;5;0;51.0;419;;11;1;0;3;9;;;;
6463;0;14;0;49.0;399;;23;3;0;2;7;;;;
6469;1;14;0;55.0;529;;7;1;0;5;3;;;;
6469;0;13;0;45.0;433;;15;3;0;2;7;;;;
6468;1;16;0;45.0;330;;24;5;0;3;4;;;;
6468;0;11;0;55.0;415;;19;4;0;1;1;;;;
6467;1;17;0;51.0;391;;14;2;0;1;5;;;;
6467;0;5;0;49.0;384;;18;3;0;1;2;;;;
6471;1;12;4;61.0;561;;12;0;0;0;4;;;;
6471;0;10;1;39.0;363;;18;2;0;0;2;;;;
6470;1;8;0;45.0;439;;12;3;0;0;2;;;;
6470;0;12;0;55.0;520;;11;0;0;3;3;;;;
6472;1;20;0;76.0;718;;13;2;0;1;11;;;;
6472;0;6;0;24.0;238;;12;5;0;3;3;;;;
6474;1;18;0;51.0;354;;20;2;0;1;9;;;;
6474;0;13;0;49.0;374;;14;3;0;2;2;;;;
6477;1;7;0;53.0;499;;12;1;0;2;7;;;;
6477;0;11;0;47.0;441;;12;1;0;1;5;;;;
6479;1;11;0;40.0;270;;16;1;0;1;2;;;;
6479;0;10;0;60.0;386;;19;6;0;1;5;;;;
6473;1;12;0;52.0;502;;10;1;0;2;2;;;;
6473;0;10;0;48.0;477;;17;3;0;2;4;;;;
6476;1;7;0;38.0;310;;11;1;1;1;2;;;;
6476;0;15;0;62.0;479;;12;2;0;1;7;;;;
6475;1;27;0;72.0;662;;14;2;1;0;10;;;;
6475;0;8;0;28.0;271;;13;4;1;0;2;;;;
6478;1;12;0;60.0;541;;12;2;0;4;3;;;;
6478;0;10;0;40.0;372;;9;0;0;3;5;;;;
6482;1;12;0;51.0;464;;16;2;0;1;3;;;;
6482;0;19;0;49.0;432;;15;3;0;1;9;;;;
6483;1;10;0;60.0;461;;22;3;0;0;9;;;;
6483;0;7;0;40.0;312;;22;4;0;1;3;;;;
6480;1;26;0;61.0;548;;9;4;0;1;6;;;;
6480;0;6;0;39.0;384;;10;2;1;0;1;;;;
6481;1;13;4;62.0;546;;12;1;0;1;4;;;;
6481;0;6;5;38.0;337;;17;2;0;2;4;;;;
6485;1;18;0;55.0;411;;18;4;1;4;7;;;;
6485;0;9;0;45.0;358;;26;3;1;1;0;;;;
6484;1;13;0;52.0;358;;20;3;0;5;6;;;;
6484;0;18;0;48.0;338;;18;1;0;1;8;;;;
6486;1;12;0;69.0;489;;15;4;1;4;7;;;;
6486;0;11;0;31.0;229;;15;5;3;1;4;;;;
6488;1;16;0;51.0;368;;19;4;0;3;2;;;;
6488;0;8;0;49.0;373;;18;4;0;2;2;;;;
6487;1;8;0;37.0;282;;17;2;0;1;4;;;;
6487;0;16;0;63.0;474;;17;2;0;0;4;;;;
6489;1;16;0;48.0;451;;19;1;0;0;6;;;;
6489;0;12;0;52.0;501;;11;2;0;0;3;;;;
6497;1;10;0;55.0;422;;22;5;0;5;3;;;;
6497;0;10;0;45.0;357;;22;2;0;2;2;;;;
6490;1;8;0;46.0;376;;19;2;0;0;7;;;;
6490;0;17;0;54.0;452;;15;2;0;0;5;;;;
6494;1;12;3;53.0;498;;9;0;0;2;4;;;;
6494;0;9;4;47.0;449;;15;2;0;0;4;;;;
6492;1;22;0;46.0;434;;17;2;0;2;5;;;;
6492;0;10;0;54.0;481;;20;2;0;1;2;;;;
6495;1;12;0;54.0;424;;25;3;0;3;9;;;;
6495;0;8;0;46.0;396;;8;3;1;0;3;;;;
6496;1;20;0;61.0;617;;10;1;0;2;9;;;;
6496;0;12;0;39.0;398;;10;3;0;0;5;;;;
6491;1;9;0;39.0;291;;14;4;0;1;6;;;;
6491;0;9;0;61.0;462;;19;3;0;2;4;;;;
6493;1;15;0;62.0;538;;9;0;0;0;9;;;;
6493;0;9;0;38.0;336;;9;0;0;4;5;;;;
